Shift_ID,Org_ID,Employee_ID,Shift_Type,Shift_Start_Date,Shift_End_Date,Shift_Start_Time,Shift_End_Time
23988,9,175,Week Off,2026-03-27,2026-03-28,,
23989,9,175,Night Shift,2026-03-29,2026-04-02,22:30,07:30
23990,9,175,Week Off,2026-04-03,2026-04-04,,
23991,9,176,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
23992,9,176,Week Off,2026-03-06,2026-03-07,,
23993,9,176,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
23994,9,176,Week Off,2026-03-13,2026-03-14,,
23995,9,176,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
23996,9,176,Week Off,2026-03-20,2026-03-21,,
23997,9,176,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
23998,9,176,Week Off,2026-03-27,2026-03-28,,
23999,9,176,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24000,9,176,Week Off,2026-04-03,2026-04-04,,
24001,9,177,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24002,9,177,Week Off,2026-03-06,2026-03-07,,
24003,9,177,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24004,9,177,Week Off,2026-03-13,2026-03-14,,
24005,9,177,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24006,9,177,Week Off,2026-03-20,2026-03-21,,
24007,9,177,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24008,9,177,Week Off,2026-03-27,2026-03-28,,
24009,9,177,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24010,9,177,Week Off,2026-04-03,2026-04-04,,
24011,9,178,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24012,9,178,Week Off,2026-03-06,2026-03-07,,
24013,9,178,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24014,9,178,Week Off,2026-03-13,2026-03-14,,
24015,9,178,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24016,9,178,Week Off,2026-03-20,2026-03-21,,
24017,9,178,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24018,9,178,Week Off,2026-03-27,2026-03-28,,
24019,9,178,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24020,9,178,Week Off,2026-04-03,2026-04-04,,
24021,9,179,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24022,9,179,Week Off,2026-03-06,2026-03-07,,
24023,9,179,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24024,9,179,Week Off,2026-03-13,2026-03-14,,
24025,9,179,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24026,9,179,Week Off,2026-03-20,2026-03-21,,
24027,9,179,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24028,9,179,Week Off,2026-03-27,2026-03-28,,
24029,9,179,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24030,9,179,Week Off,2026-04-03,2026-04-04,,
24031,9,180,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24032,9,180,Week Off,2026-03-06,2026-03-07,,
24033,9,180,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24034,9,180,Week Off,2026-03-13,2026-03-14,,
24035,9,180,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24036,9,180,Week Off,2026-03-20,2026-03-21,,
24037,9,180,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24038,9,180,Week Off,2026-03-27,2026-03-28,,
24039,9,180,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24040,9,180,Week Off,2026-04-03,2026-04-04,,
24041,9,181,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24042,9,181,Week Off,2026-03-06,2026-03-07,,
24043,9,181,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24044,9,181,Week Off,2026-03-13,2026-03-14,,
24045,9,181,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24046,9,181,Week Off,2026-03-20,2026-03-21,,
24047,9,181,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24048,9,181,Week Off,2026-03-27,2026-03-28,,
24049,9,181,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24050,9,181,Week Off,2026-04-03,2026-04-04,,
24051,9,182,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24052,9,182,Week Off,2026-03-06,2026-03-07,,
24053,9,182,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24054,9,182,Week Off,2026-03-13,2026-03-14,,
24055,9,182,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24056,9,182,Week Off,2026-03-20,2026-03-21,,
24057,9,182,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24058,9,182,Week Off,2026-03-27,2026-03-28,,
24059,9,182,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24060,9,182,Week Off,2026-04-03,2026-04-04,,
24061,9,183,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24062,9,183,Week Off,2026-03-06,2026-03-07,,
24063,9,183,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24064,9,183,Week Off,2026-03-13,2026-03-14,,
24065,9,183,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24066,9,183,Week Off,2026-03-20,2026-03-21,,
24067,9,183,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24068,9,183,Week Off,2026-03-27,2026-03-28,,
24069,9,183,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24070,9,183,Week Off,2026-04-03,2026-04-04,,
24071,9,184,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24072,9,184,Week Off,2026-03-06,2026-03-07,,
24073,9,184,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24074,9,184,Week Off,2026-03-13,2026-03-14,,
24075,9,184,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24076,9,184,Week Off,2026-03-20,2026-03-21,,
24077,9,184,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24078,9,184,Week Off,2026-03-27,2026-03-28,,
24079,9,184,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24080,9,184,Week Off,2026-04-03,2026-04-04,,
24081,9,185,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24082,9,185,Week Off,2026-03-06,2026-03-07,,
24083,9,185,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24084,9,185,Week Off,2026-03-13,2026-03-14,,
24085,9,185,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24086,9,185,Week Off,2026-03-20,2026-03-21,,
24087,9,185,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24088,9,185,Week Off,2026-03-27,2026-03-28,,
24089,9,185,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24090,9,185,Week Off,2026-04-03,2026-04-04,,
24091,9,186,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24092,9,186,Week Off,2026-03-06,2026-03-07,,
24093,9,186,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24094,9,186,Week Off,2026-03-13,2026-03-14,,
24095,9,186,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24096,9,186,Week Off,2026-03-20,2026-03-21,,
24097,9,186,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24098,9,186,Week Off,2026-03-27,2026-03-28,,
24099,9,186,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24100,9,186,Week Off,2026-04-03,2026-04-04,,
24101,9,187,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24102,9,187,Week Off,2026-03-06,2026-03-07,,
24103,9,187,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24104,9,187,Week Off,2026-03-13,2026-03-14,,
24105,9,187,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24106,9,187,Week Off,2026-03-20,2026-03-21,,
24107,9,187,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24108,9,187,Week Off,2026-03-27,2026-03-28,,
24109,9,187,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24110,9,187,Week Off,2026-04-03,2026-04-04,,
24111,9,188,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24112,9,188,Week Off,2026-03-06,2026-03-07,,
24113,9,188,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24114,9,188,Week Off,2026-03-13,2026-03-14,,
24115,9,188,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24116,9,188,Week Off,2026-03-20,2026-03-21,,
24117,9,188,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24118,9,188,Week Off,2026-03-27,2026-03-28,,
24119,9,188,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24120,9,188,Week Off,2026-04-03,2026-04-04,,
24121,9,189,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24122,9,189,Week Off,2026-03-06,2026-03-07,,
24123,9,189,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24124,9,189,Week Off,2026-03-13,2026-03-14,,
24125,9,189,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24126,9,189,Week Off,2026-03-20,2026-03-21,,
24127,9,189,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24128,9,189,Week Off,2026-03-27,2026-03-28,,
24129,9,189,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24130,9,189,Week Off,2026-04-03,2026-04-04,,
24131,9,190,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24132,9,190,Week Off,2026-03-06,2026-03-07,,
24133,9,190,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24134,9,190,Week Off,2026-03-13,2026-03-14,,
24135,9,190,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24136,9,190,Week Off,2026-03-20,2026-03-21,,
24137,9,190,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24138,9,190,Week Off,2026-03-27,2026-03-28,,
24139,9,190,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24140,9,190,Week Off,2026-04-03,2026-04-04,,
24141,9,191,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24142,9,191,Week Off,2026-03-06,2026-03-07,,
24143,9,191,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24144,9,191,Week Off,2026-03-13,2026-03-14,,
24145,9,191,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24146,9,191,Week Off,2026-03-20,2026-03-21,,
24147,9,191,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24148,9,191,Week Off,2026-03-27,2026-03-28,,
24149,9,191,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24150,9,191,Week Off,2026-04-03,2026-04-04,,
24151,9,192,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24152,9,192,Week Off,2026-03-06,2026-03-07,,
24153,9,192,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24154,9,192,Week Off,2026-03-13,2026-03-14,,
24155,9,192,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24156,9,192,Week Off,2026-03-20,2026-03-21,,
24157,9,192,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24158,9,192,Week Off,2026-03-27,2026-03-28,,
24159,9,192,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24160,9,192,Week Off,2026-04-03,2026-04-04,,
24161,9,193,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24162,9,193,Week Off,2026-03-06,2026-03-07,,
24163,9,193,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24164,9,193,Week Off,2026-03-13,2026-03-14,,
24165,9,193,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24166,9,193,Week Off,2026-03-20,2026-03-21,,
24167,9,193,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24168,9,193,Week Off,2026-03-27,2026-03-28,,
24169,9,193,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24170,9,193,Week Off,2026-04-03,2026-04-04,,
24171,9,194,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24172,9,194,Week Off,2026-03-06,2026-03-07,,
24173,9,194,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24174,9,194,Week Off,2026-03-13,2026-03-14,,
24175,9,194,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24176,9,194,Week Off,2026-03-20,2026-03-21,,
24177,9,194,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24178,9,194,Week Off,2026-03-27,2026-03-28,,
24179,9,194,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24180,9,194,Week Off,2026-04-03,2026-04-04,,
24181,9,195,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24182,9,195,Week Off,2026-03-06,2026-03-07,,
24183,9,195,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24184,9,195,Week Off,2026-03-13,2026-03-14,,
24185,9,195,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24186,9,195,Week Off,2026-03-20,2026-03-21,,
24187,9,195,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24188,9,195,Week Off,2026-03-27,2026-03-28,,
24189,9,195,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24190,9,195,Week Off,2026-04-03,2026-04-04,,
24191,9,196,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24192,9,196,Week Off,2026-03-06,2026-03-07,,
24193,9,196,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24194,9,196,Week Off,2026-03-13,2026-03-14,,
24195,9,196,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24196,9,196,Week Off,2026-03-20,2026-03-21,,
24197,9,196,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24198,9,196,Week Off,2026-03-27,2026-03-28,,
24199,9,196,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24200,9,196,Week Off,2026-04-03,2026-04-04,,
24201,9,197,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24202,9,197,Week Off,2026-03-06,2026-03-07,,
24203,9,197,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24204,9,197,Week Off,2026-03-13,2026-03-14,,
24205,9,197,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24206,9,197,Week Off,2026-03-20,2026-03-21,,
24207,9,197,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24208,9,197,Week Off,2026-03-27,2026-03-28,,
24209,9,197,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24210,9,197,Week Off,2026-04-03,2026-04-04,,
24211,9,198,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24212,9,198,Week Off,2026-03-06,2026-03-07,,
24213,9,198,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24214,9,198,Week Off,2026-03-13,2026-03-14,,
24215,9,198,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24216,9,198,Week Off,2026-03-20,2026-03-21,,
24217,9,198,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24218,9,198,Week Off,2026-03-27,2026-03-28,,
24219,9,198,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24220,9,198,Week Off,2026-04-03,2026-04-04,,
24221,9,199,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24222,9,199,Week Off,2026-03-06,2026-03-07,,
24223,9,199,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24224,9,199,Week Off,2026-03-13,2026-03-14,,
24225,9,199,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24226,9,199,Week Off,2026-03-20,2026-03-21,,
24227,9,199,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24228,9,199,Week Off,2026-03-27,2026-03-28,,
24229,9,199,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24230,9,199,Week Off,2026-04-03,2026-04-04,,
24231,9,200,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24232,9,200,Week Off,2026-03-06,2026-03-07,,
24233,9,200,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24234,9,200,Week Off,2026-03-13,2026-03-14,,
24235,9,200,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24236,9,200,Week Off,2026-03-20,2026-03-21,,
24237,9,200,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24238,9,200,Week Off,2026-03-27,2026-03-28,,
24239,9,200,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24240,9,200,Week Off,2026-04-03,2026-04-04,,
24241,9,201,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24242,9,201,Week Off,2026-03-06,2026-03-07,,
24243,9,201,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24244,9,201,Week Off,2026-03-13,2026-03-14,,
24245,9,201,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24246,9,201,Week Off,2026-03-20,2026-03-21,,
24247,9,201,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24248,9,201,Week Off,2026-03-27,2026-03-28,,
24249,9,201,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24250,9,201,Week Off,2026-04-03,2026-04-04,,
24251,9,202,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24252,9,202,Week Off,2026-03-06,2026-03-07,,
24253,9,202,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24254,9,202,Week Off,2026-03-13,2026-03-14,,
24255,9,202,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24256,9,202,Week Off,2026-03-20,2026-03-21,,
24257,9,202,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24258,9,202,Week Off,2026-03-27,2026-03-28,,
24259,9,202,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24260,9,202,Week Off,2026-04-03,2026-04-04,,
24261,9,203,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24262,9,203,Week Off,2026-03-06,2026-03-07,,
24263,9,203,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24264,9,203,Week Off,2026-03-13,2026-03-14,,
24265,9,203,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24266,9,203,Week Off,2026-03-20,2026-03-21,,
24267,9,203,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24268,9,203,Week Off,2026-03-27,2026-03-28,,
24269,9,203,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24270,9,203,Week Off,2026-04-03,2026-04-04,,
24271,9,204,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24272,9,204,Week Off,2026-03-06,2026-03-07,,
24273,9,204,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24274,9,204,Week Off,2026-03-13,2026-03-14,,
24275,9,204,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24276,9,204,Week Off,2026-03-20,2026-03-21,,
24277,9,204,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24278,9,204,Week Off,2026-03-27,2026-03-28,,
24279,9,204,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24280,9,204,Week Off,2026-04-03,2026-04-04,,
24281,9,205,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24282,9,205,Week Off,2026-03-06,2026-03-07,,
24283,9,205,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24284,9,205,Week Off,2026-03-13,2026-03-14,,
24285,9,205,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24286,9,205,Week Off,2026-03-20,2026-03-21,,
24287,9,205,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24288,9,205,Week Off,2026-03-27,2026-03-28,,
24289,9,205,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24290,9,205,Week Off,2026-04-03,2026-04-04,,
24291,9,206,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24292,9,206,Week Off,2026-03-06,2026-03-07,,
24293,9,206,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24294,9,206,Week Off,2026-03-13,2026-03-14,,
24295,9,206,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24296,9,206,Week Off,2026-03-20,2026-03-21,,
24297,9,206,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24298,9,206,Week Off,2026-03-27,2026-03-28,,
24299,9,206,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24300,9,206,Week Off,2026-04-03,2026-04-04,,
24301,9,207,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24302,9,207,Week Off,2026-03-06,2026-03-07,,
24303,9,207,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24304,9,207,Week Off,2026-03-13,2026-03-14,,
24305,9,207,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24306,9,207,Week Off,2026-03-20,2026-03-21,,
24307,9,207,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24308,9,207,Week Off,2026-03-27,2026-03-28,,
24309,9,207,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24310,9,207,Week Off,2026-04-03,2026-04-04,,
24311,9,208,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24312,9,208,Week Off,2026-03-06,2026-03-07,,
24313,9,208,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24314,9,208,Week Off,2026-03-13,2026-03-14,,
24315,9,208,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24316,9,208,Week Off,2026-03-20,2026-03-21,,
24317,9,208,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24318,9,208,Week Off,2026-03-27,2026-03-28,,
24319,9,208,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24320,9,208,Week Off,2026-04-03,2026-04-04,,
24321,9,209,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24322,9,209,Week Off,2026-03-06,2026-03-07,,
24323,9,209,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24324,9,209,Week Off,2026-03-13,2026-03-14,,
24325,9,209,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24326,9,209,Week Off,2026-03-20,2026-03-21,,
24327,9,209,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24328,9,209,Week Off,2026-03-27,2026-03-28,,
24329,9,209,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24330,9,209,Week Off,2026-04-03,2026-04-04,,
24331,9,210,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24332,9,210,Week Off,2026-03-06,2026-03-07,,
24333,9,210,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24334,9,210,Week Off,2026-03-13,2026-03-14,,
24335,9,210,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24336,9,210,Week Off,2026-03-20,2026-03-21,,
24337,9,210,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24338,9,210,Week Off,2026-03-27,2026-03-28,,
24339,9,210,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24340,9,210,Week Off,2026-04-03,2026-04-04,,
24341,9,211,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24342,9,211,Week Off,2026-03-06,2026-03-07,,
24343,9,211,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24344,9,211,Week Off,2026-03-13,2026-03-14,,
24345,9,211,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24346,9,211,Week Off,2026-03-20,2026-03-21,,
24347,9,211,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24348,9,211,Week Off,2026-03-27,2026-03-28,,
24349,9,211,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24350,9,211,Week Off,2026-04-03,2026-04-04,,
24351,9,212,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24352,9,212,Week Off,2026-03-06,2026-03-07,,
24353,9,212,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24354,9,212,Week Off,2026-03-13,2026-03-14,,
24355,9,212,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24356,9,212,Week Off,2026-03-20,2026-03-21,,
24357,9,212,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24358,9,212,Week Off,2026-03-27,2026-03-28,,
24359,9,212,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24360,9,212,Week Off,2026-04-03,2026-04-04,,
24361,9,213,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24362,9,213,Week Off,2026-03-06,2026-03-07,,
24363,9,213,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
24364,9,213,Week Off,2026-03-13,2026-03-14,,
24365,9,213,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24366,9,213,Week Off,2026-03-20,2026-03-21,,
24367,9,213,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24368,9,213,Week Off,2026-03-27,2026-03-28,,
24369,9,213,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
24370,9,213,Week Off,2026-04-03,2026-04-04,,
24371,9,214,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
24372,9,214,Week Off,2026-03-06,2026-03-07,,
24373,9,214,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24374,9,214,Week Off,2026-03-13,2026-03-14,,
24375,9,214,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
24376,9,214,Week Off,2026-03-20,2026-03-21,,
24377,9,214,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24378,9,214,Week Off,2026-03-27,2026-03-28,,
24379,9,214,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24380,9,214,Week Off,2026-04-03,2026-04-04,,
24381,9,215,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24382,9,215,Week Off,2026-03-06,2026-03-07,,
24383,9,215,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24384,9,215,Week Off,2026-03-13,2026-03-14,,
24385,9,215,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24386,9,215,Week Off,2026-03-20,2026-03-21,,
24387,9,215,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
24388,9,215,Week Off,2026-03-27,2026-03-28,,
24389,9,215,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
24390,9,215,Week Off,2026-04-03,2026-04-04,,
24391,9,216,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24392,9,216,Week Off,2026-03-06,2026-03-07,,
24393,9,216,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24394,9,216,Week Off,2026-03-13,2026-03-14,,
24395,9,216,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
24396,9,216,Week Off,2026-03-20,2026-03-21,,
24397,9,216,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
24398,9,216,Week Off,2026-03-27,2026-03-28,,
24399,9,216,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24400,9,216,Week Off,2026-04-03,2026-04-04,,
24401,9,217,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
24402,9,217,Week Off,2026-03-06,2026-03-07,,
24403,9,217,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
24404,9,217,Week Off,2026-03-13,2026-03-14,,
24405,9,217,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24406,9,217,Week Off,2026-03-20,2026-03-21,,
24407,9,217,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24408,9,217,Week Off,2026-03-27,2026-03-28,,
24409,9,217,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24410,9,217,Week Off,2026-04-03,2026-04-04,,
24411,9,218,Night Shift,2026-03-01,2026-03-05,22:30,07:30
24412,9,218,Week Off,2026-03-06,2026-03-07,,
24413,9,218,Night Shift,2026-03-08,2026-03-12,22:30,07:30
24414,9,218,Week Off,2026-03-13,2026-03-14,,
24415,9,218,Night Shift,2026-03-15,2026-03-19,22:30,07:30
24416,9,218,Week Off,2026-03-20,2026-03-21,,
24417,9,218,Night Shift,2026-03-22,2026-03-26,22:30,07:30
24418,9,218,Week Off,2026-03-27,2026-03-28,,
24419,9,218,Night Shift,2026-03-29,2026-04-02,22:30,07:30
24420,9,218,Week Off,2026-04-03,2026-04-04,,
